City,Name,Cuisine,Neighborhood,Address,Website,Lat,Lon,Place_ID,Google_Maps_URL,Google_Name,OpenTableUrl
Greenville County,The Lazy Goat,Mediterranean,Greenville,"170 Riverplace, Greenville, SC 29601, USA",http://www.thelazygoat.com/,34.8465611,-82.402574,ChIJXQJlvcwxWIgRXCZRupDrk2g,https://maps.google.com/?cid=7535625608354670172&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,The Lazy Goat,https://www.opentable.com/the-lazy-goat
Hawaii,The Pig and the Lady,Vietnamese,Kaimuki,"3650 Waialae Ave, Honolulu, HI 96816, USA",http://thepigandthelady.com/,21.2824789,-157.7979348,ChIJf_g4jXNuAHwRxwKtprB4Ojw,https://maps.google.com/?cid=4339913891030827719&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,The Pig and The Lady,https://www.opentable.com/r/the-pig-and-the-lady
Hawaii,Hau Tree,Mediterranean,Waikiki,"Lobby floor of the Kaimana Beach Hotel, 2863 Kalākaua Ave, Honolulu, HI 96815, USA",https://www.kaimana.com/dine/hau-tree/,21.2633611,-157.821257,ChIJY0Z_YG9yAHwRBqwdAqTNOxw,https://maps.google.com/?cid=2034445760981740550&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Hau Tree,https://www.opentable.com/r/hau-tree
Hawaii,MW Restaurant,Seafood,Honolulu,"888 Kapiolani Blvd, Commercial Unit, Suite 201, Honolulu, HI 96813, USA",http://mwrestaurant.com/,21.2996301,-157.8526938,ChIJTbi2IO5tAHwRz84LsCc3ec4,https://maps.google.com/?cid=14877983487591960271&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,MW Restaurant,https://www.opentable.com/r/mw-restaurant-honolulu
Hawaii,Kaimuki Shokudo,Japanese,Kaimuki,"1127 11th Ave, Honolulu, HI 96816, USA",http://www.kaimukishokudo.com/,21.2822993,-157.8003227,ChIJRWhgTK1tAHwRJAcgTfGFRWs,https://maps.google.com/?cid=7729731606878881572&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Kaimuki Shokudo,https://www.opentable.com/r/kaimuki-shokudo-honolulu
Hawaii,Senia,Contemporary American,Downtown / Chinatown,"75 N King St, Honolulu, HI 96817, USA",http://www.restaurantsenia.com/,21.3113523,-157.8636231,ChIJRZadjXNuAHwRQ0l2_ic2glc,https://maps.google.com/?cid=6305661973672905027&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Senia,https://www.opentable.com/r/senia-honolulu
Hawaii,Lineage Maui,Asian,Wailea,"3750 Wailea Alanui Dr, Wailea, HI 96753, USA",https://www.lineagemaui.com/,20.6874085,-156.4398555,ChIJAVF9fnTbVHkRucKbT1NSeCg,https://maps.google.com/?cid=2916171276493767353&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Lineage,https://www.opentable.com/r/lineage-maui-wailea
Houston,Rosie Cannonball,Contemporary American,Montrose,"1620 Westheimer Rd, Houston, TX 77006, USA",https://www.rosiecannonball.com/,29.7430583,-95.4003808,ChIJxSwIIPPBQIYR14CfFqGFcr8,https://maps.google.com/?cid=13795235535505031383&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Rosie Cannonball,https://www.opentable.com/r/rosie-cannonball-houston
Houston,BCN Taste & Tradition,Spanish,Montrose,"4210 Roseland St, Houston, TX 77006, USA",http://bcnhouston.com/,29.7349267,-95.3901565,ChIJjYk683y_QIYRVaLUbeMhExI,https://maps.google.com/?cid=1302421977924149845&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,BCN Taste & Tradition,https://www.opentable.com/r/bcn-taste-and-tradition
Houston,Kiran's,Indian,Upper Kirby / Shepherd Corridor,"2925 Richmond Ave. Suite 160, Houston, TX 77098, USA",http://kiranshouston.com/,29.7337915,-95.4224064,ChIJfZC_2BbBQIYRnyQ2EtjAymk,https://maps.google.com/?cid=7623117353528992927&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Kiran's,https://www.opentable.com/r/kirans-houston
Houston,Agnes and Sherman,Asian,Heights / Washington,"250 W 19th St A, Houston, TX 77008, USA",https://www.agnesandsherman.com/,29.8027222,-95.4010444,ChIJXdypGADHQIYR1mC9rCNApyA,https://maps.google.com/?cid=2352919852290498774&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Agnes and Sherman,https://www.opentable.com/r/agnes-and-sherman-houston
Houston,ChopnBlok,African,Montrose,"507 Westheimer Rd, Houston, TX 77006, USA",https://chopnblok.co/,29.7442282,-95.387676,ChIJxaMpJga_QIYR8Z1M5d9BAR4,https://maps.google.com/?cid=2162081725995064817&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,ChòpnBlọk,https://www.opentable.com/r/chopnblok-houston
Houston,Brasserie 19,French,River Oaks,"1962 W Gray St, Houston, TX 77019, USA",http://brasserie19.com/,29.753421,-95.407249,ChIJ_1hXfLzAQIYRoq-Gyw9Hq2U,https://maps.google.com/?cid=7326027352012926882&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Brasserie 19,https://www.opentable.com/brasserie-19
Houston,Maximo,Mexican,W. University / Med Center,"6119 Edloe St, West University Place, TX 77005, USA",https://maximo-htx.com/,29.7161233,-95.4335901,ChIJG24ysEPBQIYR53uqcTpBvEg,https://maps.google.com/?cid=5241135785623321575&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Maximo,https://www.opentable.com/r/maximo-canteen-west-university-place
Houston,Turner's Cut,Steakhouse,Montrose,"811 Buffalo Pk Dr Suite 160, Houston, TX 77019, USA",https://www.turnerscut.com/,29.7580626,-95.4051712,ChIJOetAPNHBQIYRBAmJZOskLVI,https://maps.google.com/?cid=5921429678484687108&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Turner's Cut,https://www.opentable.com/r/turners-cut-houston
Houston,March,Mediterranean,Montrose,"1624 Westheimer Rd, Houston, TX 77006, USA",https://www.marchrestaurant.com/,29.7431485,-95.4003814,ChIJEzo-VtLBQIYRAFxlZfioQC8,https://maps.google.com/?cid=3404907103098592256&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,March,https://www.opentable.com/r/march-houston
Houston,Októ,Mediterranean,Montrose,"888 Westheimer Rd Suite 119, Houston, TX 77006, USA",https://www.oktorestaurant.com/,29.7450022,-95.3902626,ChIJkZT5cgC_QIYRw6w217D-l6w,https://maps.google.com/?cid=12436688931485297859&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Okto,https://www.opentable.com/r/okto-houston
Houston,Lee's,Cocktail Bar,Southeast Houston,"5117 Kelvin Dr, Houston, TX 77005, USA",https://miltonandlees.com/,29.7195555,-95.4163497,ChIJ_1zWwK3BQIYRZTSBzmX0u2A,https://maps.google.com/?cid=6970433566379422821&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Lee's,https://www.opentable.com/r/lees-den-houston
Houston,Street To Kitchen,Thai,East End,"3401 Harrisburg Blvd Suite G, Houston, TX 77003, USA",http://www.streettokitchen.vip/,29.7487095,-95.3408187,ChIJWzyvLPC_QIYR2FaVjBujdlc,https://maps.google.com/?cid=6302404067269629656&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Street to Kitchen,https://www.opentable.com/r/street-to-kitchen-houston
Jacksonville,Midtown Table,Contemporary Italian,Baymeadows,"5016 Gate Pkwy #6, Jacksonville, FL 32256, USA",http://midtowntable.com/,30.2455937,-81.536216,ChIJAWgWLADL5YgRMGm8e84zD-A,https://maps.google.com/?cid=16145180151078742320&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Midtown Table,https://www.opentable.com/r/midtown-table-jacksonville
Jacksonville,Matthew's Restaurant,Contemporary European,Jacksonville,"2107 Hendricks Ave, Jacksonville, FL 32207, USA",http://www.matthewsrestaurant.com/,30.3039563,-81.6522607,ChIJzVGt0au35YgRRAe617X1B7c,https://maps.google.com/?cid=13188780195134965572&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Matthew's Restaurant,https://www.opentable.com/r/matthews-restaurant-jacksonville
Jacksonville,Rue Saint-Marc,Contemporary European,Jacksonville,"2103 San Marco Blvd, Jacksonville, FL 32207, USA",http://ruesaintmarc.com/,30.3038305,-81.6526879,ChIJg6DM2au35YgRw6G-lw3oAIE,https://maps.google.com/?cid=9295684775970775491&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Rue Saint Marc,https://www.opentable.com/r/rue-saint-marc-jacksonville
Kansas City,Pierpont's at Union Station,Steakhouse,Crossroads / Freight District / Boulevard,"30 W Pershing Rd, Kansas City, MO 64108, USA",https://www.pierponts.com/,39.0850273,-94.5849205,ChIJxbu2nD_wwIcRp1jUF0d0zw8,https://maps.google.com/?cid=1139257079439317159&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Pierpont's at Union Station,https://www.opentable.com/r/pierponts-at-union-station-kansas-city
Kansas City,Story,Modern European,Prairie Village,"3931 W 69th Terrace, Prairie Village, KS 66208, USA",http://www.storykc.com/,39.002052,-94.6312511,ChIJC3r8WpbuwIcRkFSAWF2cBmI,https://maps.google.com/?cid=7063504990307898512&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Story Restaurant,https://www.opentable.com/r/story-prairie-village
Kansas City,Room 39 - Midtown,Farm-to-table,Kansas City,"1719 W 39th St, Kansas City, MO 64111, USA",http://www.rm39.com/,39.0571096,-94.6059101,ChIJu5DhjCzuwIcRQ2rCFQaF7S4,https://maps.google.com/?cid=3381505156406471235&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Room 39,https://www.opentable.com/r/room-39-midtown-kansas-city
Kansas City,JJ's Restaurant,American,Plaza / Brookside,"4810 Roanoke Pkwy, Kansas City, MO 64112, USA",https://jjsrestaurantkc.com/,39.0405106,-94.5976974,ChIJi_qffrbvwIcRYJ9RR9bvWjk,https://maps.google.com/?cid=4132879311664422752&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,JJ's Restaurant,https://www.opentable.com/r/jjs-restaurant-kansas-city
Las Vegas,Nobu - Caesars Palace Las Vegas,Japanese,Caesars Palace,"3570 Las Vegas Blvd S, Las Vegas, NV 89109, USA",https://www.caesars.com/caesars-palace/restaurants/nobu?utm_campaign=gmb&utm_source=goolge&utm_medium=local&utm_term=CLV18&utm_content=restaurant&y_source=1_NDM2Njg3NC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,36.116849,-115.1753099,ChIJAXK2ZzvEyIAR2ZN4cdxmSjQ,https://maps.google.com/?cid=3767937135231407065&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nobu Restaurant Las Vegas,https://www.opentable.com/nobu-caesars-palace-las-vegas
Las Vegas,Hell's Kitchen - Caesars Palace Las Vegas,American,Caesars Palace,"3570 Las Vegas Blvd S, Las Vegas, NV 89109, USA",https://www.caesars.com/caesars-palace/restaurants/gordon-ramsay-hells-kitchen?utm_campaign=gmb&utm_source=goolge&utm_medium=local&utm_term=CLV101&utm_content=restaurant&y_source=1_ODkwODg0NC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,36.1157296,-115.1732321,ChIJj_wiEzvEyIARS5qTRmnig3Y,https://maps.google.com/?cid=8539918260208114251&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Gordon Ramsay Hell's Kitchen,https://www.opentable.com/r/hells-kitchen-caesars-palace-las-vegas
Las Vegas,Vanderpump à Paris,French American,Paris Hotel and Casino,"3655 S Las Vegas Blvd, Las Vegas, NV 89109, USA",https://www.caesars.com/paris-las-vegas/restaurants/vanderpump-a-paris?utm_campaign=gmb&utm_source=goolge&utm_medium=local&utm_term=PLV64&utm_content=restaurant&y_source=1_MzQ5MjUzNDUtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,36.1122926,-115.1707358,ChIJ0c1w6A_FyIARqVIxZ8KnpLo,https://maps.google.com/?cid=13449058840631923369&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Vanderpump à Paris,https://www.opentable.com/r/vanderpump-a-paris-las-vegas
Las Vegas,Top of the World Steakhouse - The STRAT Hotel Casino & Tower,Steakhouse,The STRAT Hotel & Casino,"2000 Las Vegas Blvd S, Las Vegas, NV 89104, USA",https://www.thestrat.com/restaurants/top-of-the-world?utm_source=gmb&utm_medium=yext,36.1474451,-115.1556886,ChIJEbZyKojDyIARhuyL6Pr0OJs,https://maps.google.com/?cid=11184959033055112326&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Top of the World,https://www.opentable.com/r/top-of-the-world-restaurant-the-strat-hotel-casino-and-tower-las-vegas
Las Vegas,Esther's Kitchen,Italian,Downtown,"1131 S Main St, Las Vegas, NV 89104, USA",https://www.estherslv.com/,36.1576619,-115.1533825,ChIJ44w1UIXDyIAR4Gj6uVkFoPY,https://maps.google.com/?cid=17771210012534401248&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Esther's Kitchen,https://www.opentable.com/r/esthers-kitchen-las-vegas
Las Vegas,Momofuku Las Vegas,American,The Strip,"Boulevard Tower, 3708 Las Vegas Blvd S Level 2, Las Vegas, NV 89109, USA",https://cosmopolitanlasvegas.mgmresorts.com/en/restaurants/momofuku.html,36.1101282,-115.1741403,ChIJr5_NOTrEyIARarIe98SXxdw,https://maps.google.com/?cid=15908288130971513450&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Momofuku,https://www.opentable.com/r/momofuku-las-vegas
Las Vegas,Harlo Steakhouse & Bar,Steakhouse,Summerlin,"1720 Festival Plaza Dr, Las Vegas, NV 89135, USA",https://www.harlosteak.com/,36.1528861,-115.3331694,ChIJg1V4DhG_yIARpWmLqwL00NA,https://maps.google.com/?cid=15046794647349979557&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Harlo Steakhouse & Bar,https://www.opentable.com/r/harlo-las-vegas
Las Vegas,La Strega,Italian,Spring Valley,"3555 S Town Center Dr Ste 105, Las Vegas, NV 89135, USA",https://www.lastregalv.com/,36.1248532,-115.3251967,ChIJq6r6_SO_yIARgWd5CR3H1Og,https://maps.google.com/?cid=16777253439388870529&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,La Strega,https://www.opentable.com/r/la-strega-las-vegs
Los Angeles,Dunsmoor,American,Eagle Rock,"3501 Eagle Rock Blvd, Los Angeles, CA 90065, USA",https://www.dunsmoor.la/,34.1159968,-118.2359552,ChIJQxbwUsHBwoARqt0NKxponhU,https://maps.google.com/?cid=1557796982717537706&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Dunsmoor,https://www.opentable.com/r/dunsmoor-los-angeles
Los Angeles,Gwen,Contemporary American,Hollywood,"6600 Sunset Blvd, Los Angeles, CA 90028, USA",http://gwenla.com/,34.097749,-118.333428,ChIJLz5MuTq_woARNr7ORKQW7-4,https://maps.google.com/?cid=17217004795245542966&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Gwen,https://www.opentable.com/r/gwen-los-angeles
Los Angeles,Camélia,French / Japanese,Arts District,"1850 Industrial St, Los Angeles, CA 90021, USA",https://cameliadtla.com/,34.035574,-118.2325904,ChIJp01x8r7HwoARHdyVH9NySTs,https://maps.google.com/?cid=4272071972631206941&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Camelia,https://www.opentable.com/r/camelia-los-angeles
Los Angeles,Loreto,Mexican,Atwater Village,"1991 Blake Ave, Los Angeles, CA 90039, USA",http://loreto.la/,34.1011188,-118.2438706,ChIJFwh6fX3HwoARr9fhEj7PDPs,https://maps.google.com/?cid=18090061668752152495&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Loreto,https://www.opentable.com/r/loreto-los-angeles
Los Angeles,Majordōmo,American,Downtown,"1725 Naud St, Los Angeles, CA 90012, USA",http://www.majordomo.la/,34.0690822,-118.2261672,ChIJJxloG2HGwoARrnxMRe2L_ik,https://maps.google.com/?cid=3026009850825702574&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Majordomo,https://www.opentable.com/r/majordomo-los-angeles
Los Angeles,Meteora,Californian,Hollywood,"6703 Melrose Ave, Los Angeles, CA 90038, USA",http://meteora.la/,34.0837081,-118.3399396,ChIJ9-5CroC5woARfbFyVsudp1c,https://maps.google.com/?cid=6316190499064689021&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Meteora,https://www.opentable.com/r/meteora-los-angeles-2
Los Angeles,chi SPACCA,Italian,Hollywood,"6610 Melrose Ave, Los Angeles, CA 90038, USA",http://www.chispacca.com/,34.0832749,-118.3390866,ChIJwbQBbdO4woARHT4khoXPnok,https://maps.google.com/?cid=9916591601904533021&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Chi Spacca,https://www.opentable.com/r/chi-spacca-los-angeles
Los Angeles,Ronan,Pizzeria,West Hollywood,"7315 Melrose Ave, Los Angeles, CA 90046, USA",http://ronanla.com/,34.0837054,-118.3492464,ChIJu4wpBcm_woARVYpXzbD6yaU,https://maps.google.com/?cid=11946355123843205717&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Ronan,https://www.opentable.com/r/ronan-los-angeles
Los Angeles,Steak 48 - Beverly Hills,Steakhouse,Beverly Hills,"9680 Wilshire Blvd, Beverly Hills, CA 90212, USA",https://www.steak48.com/steakhouses/beverly-hills/?utm_source=google&utm_medium=organic&utm_campaign=gmb,34.0667408,-118.4055074,ChIJh4FxWzq7woARjU9yUObKUps,https://maps.google.com/?cid=11192231114510061453&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Steak 48,https://www.opentable.com/r/steak-48-beverly-hills
Los Angeles,Delilah - Los Angeles,American,West Hollywood,"7969 Santa Monica Blvd, West Hollywood, CA 90046, USA",https://www.delilahrestaurants.com/location/los-angeles,34.0910654,-118.3635817,ChIJ69Av2MW-woAR5SEPrdq91mo,https://maps.google.com/?cid=7698549359940411877&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Delilah Los Angeles,https://www.opentable.com/r/delilah-los-angeles-west-hollywood
Los Angeles,Super Peach,Asian,Century City,"10250 Santa Monica Blvd, Los Angeles, CA 90067, USA",https://www.momofuku.com/restaurants/super-peach,34.0590546,-118.4201496,ChIJzxlgJAC7woARYI_za6cZ3f0,https://maps.google.com/?cid=18292805468310179680&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Super Peach,https://www.opentable.com/r/super-peach-huntington-beach
Los Angeles,The Nice Guy,Italian,West Hollywood,"401 N La Cienega Blvd, Los Angeles, CA 90048, USA",http://www.theniceguyla.com/,34.0787212,-118.3768326,ChIJ5W13mLO-woARQsWr8qRp7Yw,https://maps.google.com/?cid=10154888891957232962&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,The Nice Guy,https://www.opentable.com/r/delilah-los-angeles-west-hollywood
Los Angeles,Somni,Spanish,West Hollywood,"9045 Nemo St, West Hollywood, CA 90069, USA",http://www.somnirestaurant.com/,34.0825405,-118.3884,ChIJVa5jok65woARLJWEqmHTCp8,https://maps.google.com/?cid=11460204618223752492&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Somni,https://www.opentable.com/r/somni-los-angeles
Los Angeles,La Dolce Vita,Italian,Beverly Hills,"9785 S Santa Monica Blvd, Beverly Hills, CA 90210, USA",http://ladolcevitabeverlyhills.com/,34.067483,-118.4091267,ChIJOwfZH_a7woARA0q8_z_TZWA,https://maps.google.com/?cid=6946190272115788291&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,La Dolce Vita,https://www.opentable.com/r/la-dolce-vita-beverly-hills
Los Angeles,Vespertine,Californian,Culver City,"3599 Hayden Ave, Culver City, CA 90232, USA",https://vespertine.la/,34.0241968,-118.3818786,ChIJVd04SYW5woAROE52K0dXeYE,https://maps.google.com/?cid=9329584066258161208&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Vespertine,https://www.opentable.com/r/vespertine-culver-city
Los Angeles,Gjelina,American,Venice,"1429 Abbot Kinney Blvd, Venice, CA 90291, USA",http://www.gjelina.com/,33.990497,-118.4649651,ChIJGU5p6ri7woARaCOqe4haSl0,https://maps.google.com/?cid=6722284936040686440&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Gjelina,https://www.opentable.com/r/gjelina-new-york
Los Angeles,Anajak Thai Cuisine,Thai,Sherman Oaks,"14704 Ventura Blvd, Sherman Oaks, CA 91403, USA",http://www.anajakthai.com/,34.1515121,-118.4533788,ChIJn-ihusWXwoARE6yGp6tPoIM,https://maps.google.com/?cid=9484668413910887443&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Anajak Thai Cuisine,https://www.opentable.com/r/anajak-thai-cuisine-sherman-oaks
Los Angeles,Petit Trois Le Valley,French,Sherman Oaks,"13705 Ventura Blvd, Sherman Oaks, CA 91423, USA",http://valley.petittrois.com/,34.1483,-118.4315,ChIJ__-vLymWwoARaHQj7e219pI,https://maps.google.com/?cid=10589851607298700392&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Petit Trois le Valley,https://www.opentable.com/r/petite-trois-le-valley-sherman-oaks
Los Angeles,Harriet's,Cocktail Bar,West Hollywood,"8490 Sunset Blvd, West Hollywood, CA 90069, USA",https://www.1hotels.com/west-hollywood/taste/harriets-rooftop?utm_source=google-gbp&utm_medium=organic&utm_campaign=gbp,34.0941714,-118.3756134,ChIJAeqO0b2-woARydGLq_wHbY8,https://maps.google.com/?cid=10334925501676376521&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Harriet's Rooftop,https://www.opentable.com/r/harriets-west-hollywood
Los Angeles,Amiga Amore,Mexican,Highland Park,"5668 York Blvd, Los Angeles, CA 90042, USA",http://amigaamorela.com/,34.1187981,-118.1946252,ChIJk9DWflDFwoAR_WBu0_5LSyg,https://maps.google.com/?cid=2903497942611419389&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Amiga Amore,https://www.opentable.com/r/amiga-amore-los-angeles
Los Angeles,Xuntos,Tapas / Small Plates,Santa Monica,"516 Santa Monica Blvd, Santa Monica, CA 90401, USA",http://www.barxuntos.com/,34.0174391,-118.4937028,ChIJkaE_wR-lwoARJmJ-YudPXTE,https://maps.google.com/?cid=3557087135901049382&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,XUNTOS,https://www.opentable.com/r/xuntos-santa-monica
Los Angeles,pasjoli,French,Santa Monica,"2732 Main St, Santa Monica, CA 90405, USA",http://www.pasjoli.com/,34.0001931,-118.4820912,ChIJpTjP4G-7woARDdfT19BYG28,https://maps.google.com/?cid=8006090416578615053&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pasjoli,https://www.opentable.com/r/pasjoli-santa-monica
Los Angeles,Melisse,Californian,Santa Monica,"1104 Wilshire Blvd, Santa Monica, CA 90401, USA",http://citrinandmelisse.com/,34.0245221,-118.4913563,ChIJ7fOMUsSkwoARIOVuE_23I1Q,https://maps.google.com/?cid=6062891820951463200&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Mélisse Restaurant,https://www.opentable.com/r/dear-johns-culver-city-2
Maine,REGARDS,Seafood,Portland,"547 Congress St, Portland, ME 04101, USA",http://www.regardsmaine.com/,43.6556331,-70.2617644,ChIJ4V2TNO2dskwRF9X9ecTrCUc,https://maps.google.com/?cid=5118881680576075031&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,REGARDS,https://www.opentable.com/r/regards-portland
Maine,Benny's,Italian,Portland,"545 Congress St, Portland, ME 04101, USA",https://www.bennysmaine.com/,43.6556287,-70.2617011,ChIJj3wDYgCdskwRrxACzYP2Rwk,https://maps.google.com/?cid=668774115628421295&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Bennys,https://www.opentable.com/r/bennys-portland-2
